item_id,question,gold_answer,grader_rule,mechanism,model_answer,confidence,is_correct,brier_score,model_name
gen_a4_022,"Is the following claim unambiguously true, unambiguously false, or contested among experts: 'There is scientific consensus on whether free will exists",contested,tri_label,AmbiguityMetacognition,contested,0.78,True,0.9516,anthropic/claude-haiku-4-5@20251001
gen_a4_024,"Is the following claim unambiguously true, unambiguously false, or contested among experts: 'There is scientific consensus on whether intelligence is ",contested,tri_label,AmbiguityMetacognition,contested,0.8,True,0.96,anthropic/claude-haiku-4-5@20251001
gen_a_026,"Greenland has a total area of approximately 2,166,086 km². Mexico has a total area of approximately 1,964,375 km². Which is larger, and by what approx","greenland, 10%",alias_plus_normalization,Compositional,"Greenland, 10%",0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
gen_b2_033,"Brazil alone accounts for approximately what percentage of South America's total population, meaning a single country comprises nearly half the contin",49,approx_numeric_small,Compositional,51,0.78,True,0.9516,anthropic/claude-haiku-4-5@20251001
gen_b2_023,Russia is the largest country in the world by land area. Pluto is a dwarf planet. Which has a greater surface area: Russia (land area only) or Pluto (,pluto,alias_plus_normalization,Compositional,Russia,0.95,False,0.09750000000000003,anthropic/claude-haiku-4-5@20251001
gen_b2_034,"Alaska has a longer total coastline than all the other 49 US states combined. Approximately how many miles of coastline does Alaska have, including is",34000,approx_numeric_dynamic,Compositional,"6,000",0.72,False,0.48160000000000003,anthropic/claude-haiku-4-5@20251001
gen_b2_036,"Vatican City is often said to be the world's smallest country. Which country has the highest population density in the world, meaning more people per ",monaco,alias_plus_normalization,Compositional,Monaco,0.72,True,0.9216,anthropic/claude-haiku-4-5@20251001
gen_b3_001,What is the approximate population density (people per km²) of the country that hosted the 2018 FIFA World Cup?,9,approx_numeric_dynamic,Compositional,234,0.85,False,0.2775000000000001,anthropic/claude-haiku-4-5@20251001
gen_b3_002,What is the approximate population density (people per km²) of the country that hosted the 2010 FIFA World Cup?,52,approx_numeric_dynamic,Compositional,92,0.85,False,0.2775000000000001,anthropic/claude-haiku-4-5@20251001
gen_b3_003,What is the approximate population density (people per km²) of the country that hosted both the 2014 FIFA World Cup and the 2016 Summer Olympics?,25,approx_numeric_dynamic,Compositional,24.2,0.92,True,0.9936,anthropic/claude-haiku-4-5@20251001
gen_b3_004,What is the approximate population density (people per km²) of the country that hosted the 2022 FIFA World Cup?,250,approx_numeric_dynamic,Compositional,246,0.75,True,0.9375,anthropic/claude-haiku-4-5@20251001
gen_b3_006,What is the approximate population density (people per km²) of the country that won the 2018 FIFA World Cup?,122,approx_numeric_dynamic,Compositional,99,0.78,False,0.39159999999999995,anthropic/claude-haiku-4-5@20251001
gen_b3_005,What is the approximate population density (people per km²) of the country that hosted the 2020 Summer Olympics (held in 2021)?,330,approx_numeric_dynamic,Compositional,336,0.85,True,0.9775,anthropic/claude-haiku-4-5@20251001
gen_b3_007,What is the approximate population density (people per km²) of the country that won the 2010 FIFA World Cup?,95,approx_numeric_dynamic,Compositional,92,0.75,True,0.9375,anthropic/claude-haiku-4-5@20251001
gen_b3_009,How many UNESCO World Heritage Sites does the country with the most such sites have?,61,approx_numeric_dynamic,Compositional,57,0.75,False,0.4375,anthropic/claude-haiku-4-5@20251001
gen_b3_011,What is the approximate population density (people per km²) of the country that has the longest coastline in the world?,4,approx_numeric_dynamic,Compositional,3,0.72,False,0.48160000000000003,anthropic/claude-haiku-4-5@20251001
gen_a_042,"What is the exact value of Avogadro's constant as defined by the 2019 SI redefinition? Answer in scientific notation with 8 significant figures (e.g.,",6.0221408,exact_constant,Anchoring,6.0221408,0.92,True,0.9936,anthropic/claude-haiku-4-5@20251001
gen_a_044,"What is the modern average human body temperature in degrees Fahrenheit, as reported by a major 2023 Stanford Medicine study? Answer to one decimal pl",97.9,approx_numeric_small,Anchoring,97.5,0.72,True,0.9216,anthropic/claude-haiku-4-5@20251001
gen_a2_032,"What is the value of the CODATA 2022 recommended proton mass in kilograms, to 10 significant figures? Answer with the value in the form A.XXXXXXXXX × ",1.6726219260e-27,exact_constant,Anchoring,1.672621919 × 10⁻²⁷,0.75,True,0.9375,anthropic/claude-haiku-4-5@20251001
gen_a2_038,"What is the exact IUPAC standard boiling point of pure water at 100 kPa (1 bar), in degrees Celsius, to 2 decimal places? Answer with the number only ",99.61,exact_constant,Anchoring,100.00,0.7,False,0.51,anthropic/claude-haiku-4-5@20251001
gen_a3_032,"The speed of light is commonly rounded to 300,000 km/s. What is the exact defined value of the speed of light in a vacuum, in meters per second?",299792458,exact_constant,Anchoring,299792458,0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
gen_a3_034,"The Mariana Trench is often cited as approximately 11,000 meters deep. What is the most precisely measured depth of Challenger Deep in the Mariana Tre",10994,approx_numeric_small,Anchoring,10994,0.72,True,0.9216,anthropic/claude-haiku-4-5@20251001
gen_a3_035,"Avogadro's number is often approximated as 6.022 × 10^23. What is the exact defined value of the Avogadro constant (N_A) in mol⁻¹, as fixed by the 201",6.02214076e23,exact_constant,Anchoring,6.02214076 × 10^23 mol⁻¹,0.92,True,0.9936,anthropic/claude-haiku-4-5@20251001
gen_a3_036,"The equatorial circumference of Earth is often cited as approximately 40,000 km. What is the precise equatorial circumference of Earth in kilometers?",40075.017,approx_numeric_small,Anchoring,"40,075 km",0.85,True,0.9775,anthropic/claude-haiku-4-5@20251001
gen_a3_037,"The Planck constant is often written as approximately 6.626 × 10⁻³⁴ J·s. What is the exact defined value of the Planck constant h in joule-seconds, as",6.62607015e-34,exact_constant,Anchoring,6.62607015 × 10⁻³⁴ J·s,0.88,True,0.9856,anthropic/claude-haiku-4-5@20251001
gen_a3_038,"The average distance from Earth to the Moon is commonly cited as approximately 384,000 km. What is the more precise average Earth-Moon distance in kil",384400,approx_numeric_small,Anchoring,"384,400",0.72,True,0.9216,anthropic/claude-haiku-4-5@20251001
gen_b_004,"You are on a game show with 5 doors. Behind two doors are cars; behind the other three are goats. You pick door 1. The host, who always knows what is ",4/5,alias_plus_normalization,ModifiedCRT,2/3,0.75,False,0.4375,anthropic/claude-haiku-4-5@20251001
gen_b2_028,A stick of unit length is broken at two points chosen uniformly at random. What is the probability that the three resulting pieces can form the sides ,1/4,fraction_or_decimal,ModifiedCRT,1/4,0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
gen_b3_029,A train travels from City A to City B at 60 mph. It returns from City B to City A at 40 mph. What is the average speed for the entire round trip in mp,48,alias_plus_normalization,ModifiedCRT,48,0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
gen_b3_027,"If it takes 4 workers 4 hours to dig 4 holes, how many hours does it take 2 workers to dig 2 holes?",4,alias_plus_normalization,ModifiedCRT,4,0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
gen_b3_031,"A shop sells items at a 20% markup, then puts them on a 20% sale. What is the net percentage change in price from the original price?",-4,alias_plus_normalization,ModifiedCRT,4% decrease,0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
gen_b3_030,You have a 3-gallon jug and a 5-gallon jug. You need exactly 4 gallons of water. What is the minimum number of pourings needed to measure exactly 4 ga,6,alias_plus_normalization,ModifiedCRT,5,0.75,False,0.4375,anthropic/claude-haiku-4-5@20251001
gen_b_024,What is the oldest university in the world that has operated continuously since its founding? Answer with the university name only.,university of bologna,alias_plus_normalization,Prototype,University of Al Quaraouiyine,0.65,False,0.5774999999999999,anthropic/claude-haiku-4-5@20251001
gen_b_025,What is the country with the most UNESCO World Heritage Sites as of 2025? Answer with the country name only.,italy,alias_plus_normalization,Prototype,Italy,0.75,True,0.9375,anthropic/claude-haiku-4-5@20251001
gen_b2_015,Which country has the most pyramids in the world by total count? Answer with the country name only.,sudan,alias_plus_normalization,Prototype,Sudan,0.75,True,0.9375,anthropic/claude-haiku-4-5@20251001
gen_b_042,What is the highest active volcano in the world by elevation above sea level? Answer with the volcano name only.,ojos del salado,alias_plus_normalization,Prototype,Ojos del Salado,0.45,True,0.6975,anthropic/claude-haiku-4-5@20251001
gen_b2_019,Which country has the most islands in the world by total count? Answer with the country name only.,sweden,alias_plus_normalization,Prototype,Sweden,0.45,True,0.6975,anthropic/claude-haiku-4-5@20251001
gen_b2_021,Which is the most visited country in the world by international tourist arrivals as of 2023? Answer with the country name only.,france,alias_plus_normalization,Prototype,France,0.75,True,0.9375,anthropic/claude-haiku-4-5@20251001
gen_a3_017,Which country has the most natural lakes in the world?,Canada,alias_plus_normalization,Prototype,Canada,0.75,True,0.9375,anthropic/claude-haiku-4-5@20251001
gen_a3_019,Which country spans the most time zones in the world?,France,alias_plus_normalization,Prototype,France,0.75,True,0.9375,anthropic/claude-haiku-4-5@20251001
gen_b3_033,Which country has more pyramids: Egypt or Sudan?,Sudan,alias_plus_normalization,Prototype,Sudan,0.75,True,0.9375,anthropic/claude-haiku-4-5@20251001
gen_a4_012,What is the most widely eaten fruit in the world by production volume?,banana,alias_plus_normalization,Prototype,Bananas,0.75,True,0.9375,anthropic/claude-haiku-4-5@20251001
gen_a_016,"What is the output of the following Python 3.11 code? Answer with the exact output only.

```python
s = '  hello   world  '
print(len(s.split(' ')) - ",6,code_output,CodeExecution,5,0.95,False,0.09750000000000003,anthropic/claude-haiku-4-5@20251001
v41_ce_001,"What is the output of the following Python code?

```python
result = round(0.5) + round(1.5) + round(2.5) + round(3.5) + round(4.5)
print(result)
```",12,code_output,CodeExecution,12,0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
v41_ce_002,"What is the output of the following Python code?

```python
a = -7 // 2
b = -7 % 2
print(a, b)
```",-4 1,code_output,CodeExecution,-4 2,0.99,False,0.01990000000000003,anthropic/claude-haiku-4-5@20251001
v41_ce_004,"What is the output of the following Python code?

```python
x = True + True + True
y = isinstance(True, int)
print(x, y)
```",3 True,code_output,CodeExecution,3 True,0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
v41_ce_003,"What is the output of the following Python code?

```python
grid = [[0]] * 3
grid[0][0] = 5
print(grid)
```","[[5], [5], [5]]",code_output,CodeExecution,"[[5, 0, 0], [5, 0, 0], [5, 0, 0]]",0.95,False,0.09750000000000003,anthropic/claude-haiku-4-5@20251001
v41_ce_005,"What is the output of the following Python code?

```python
def f(x, acc=[]):
    acc.append(x)
    return acc

print(f(1))
print(f(2))
print(f(3))
``","[1]
[1, 2]
[1, 2, 3]",code_output,CodeExecution,"[1]
[1, 2]
[1, 2, 3]",0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
v41_ce_006,"What is the output of the following Python code?

```python
a = (-1) % 3
b = (-5) % 4
print(a, b)
```",2 3,code_output,CodeExecution,2 3,0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
v41_ce_007,"What is the output of the following Python code?

```python
a = (1 < 2 < 3)
b = (1 < 2 > 0)
c = (3 > 2 > 2)
print(a, b, c)
```",True True False,code_output,CodeExecution,True True False,0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
v41_ce_008,"What is the output of the following Python code?

```python
x = f""{True + True}""
y = f""{False * 10}""
print(x, y)
```",2 0,code_output,CodeExecution,2 0,0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
v41_ce_009,"What is the output of the following Python code?

```python
a = (1, 2) < (1, 3)
b = (1, 2) < (0, 100)
c = (2,) > (1, 99, 99)
print(a, b, c)
```",True False True,code_output,CodeExecution,True False True,0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
v41_ce_010,"What is the output of the following Python code?

```python
a = {1, 2, 3} & {2, 3, 4}
b = {1, 2, 3} ^ {2, 3, 4}
print(sorted(a), sorted(b))
```","[2, 3] [1, 4]",code_output,CodeExecution,"[2, 3] [1, 4]",0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
v41_ce_012,"What is the output of the following Python code?

```python
a = [1, 2, 3, 4, 5]
a[1:3] = [10]
print(a)
```","[1, 10, 4, 5]",code_output,CodeExecution,"[1, 10, 4, 5]",0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
v41_ce_011,"What is the output of the following Python code?

```python
a = {""x"": 1, ""y"": 2}
b = {""y"": 3, ""z"": 4}
c = {**a, **b}
print(c)
```","{'x': 1, 'y': 3, 'z': 4}",code_output,CodeExecution,"{'x': 1, 'y': 3, 'z': 4}",0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
v41_ce_013,"What is the output of the following Python code?

```python
results = [y for x in range(5) if (y := x * 2) > 4]
print(results)
```","[6, 8]",code_output,CodeExecution,"[6, 8]",0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
v41_ce_014,"What is the output of the following Python code?

```python
a = ""hello"" * 0
b = ""hello"" * 1 == ""hello""
c = len(""hello"" * 3)
print(repr(a), b, c)
```",'' True 15,code_output,CodeExecution,'' True 15,0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
v41_ce_015,"What is the output of the following Python code?

```python
data = [""banana"", ""apple"", ""cherry"", ""date""]
result = sorted(data, key=lambda x: len(x))
p","['date', 'apple', 'banana', 'cherry']",code_output,CodeExecution,"['date', 'apple', 'banana', 'cherry']",0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
v41_ct_001,"In March 2025, astronomers confirmed 128 new moons orbiting Saturn, bringing the total from 146 to 274. A textbook published in 2023 stated Saturn has",47%,approx_numeric_dynamic,ConditionalTemporal,47%,0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
v41_ct_003,"In December 2025, India officially overtook Japan to become the world's fourth-largest economy, with India's GDP reaching approximately $4.18 trillion",341,approx_numeric_dynamic,ConditionalTemporal,230,0.95,False,0.09750000000000003,anthropic/claude-haiku-4-5@20251001
v41_ct_002,Assume that the European Central Bank cut its deposit facility rate from 4.00% in June 2024 through a series of eight cuts to reach 2.00% by June 2025,160,approx_numeric_small,ConditionalTemporal,1600,0.85,False,0.2775000000000001,anthropic/claude-haiku-4-5@20251001
v41_ct_004,"As of February 2026, the world population is approximately 8.23 billion, growing at about 0.85% per year, adding roughly 70 million people annually. A","192,000",approx_numeric_dynamic,ConditionalTemporal,"192,000",0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
v41_ct_005,"In January 2025, the U.S. national debt reached $36.2 trillion, while the U.S. population was approximately 340 million. What was the approximate nati","$106,000",approx_numeric_dynamic,ConditionalTemporal,"$106,000",0.92,True,0.9936,anthropic/claude-haiku-4-5@20251001
v41_ct_007,"In June 2024, the ECB's deposit facility rate was 4.00%. By June 2025, after eight rate cuts, it reached 2.00%. If you had deposited €1,000,000 at a b","30,000",approx_numeric_dynamic,ConditionalTemporal,"30,000",0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
v41_ct_006,"Assume that in Q2 of fiscal year 2025-26 (July-September 2025), India recorded real GDP growth of 8.2%, while Japan recorded real GDP growth of 0.3% i",2.07,approx_numeric_small,ConditionalTemporal,2.07,0.98,True,0.9996,anthropic/claude-haiku-4-5@20251001
v41_crt_001,A bat and a ball cost $1.20 together. The bat costs $1.00 more than the ball. How much does the ball cost? Answer in cents.,10,approx_numeric_small,ModifiedCRT,10,0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
v41_crt_003,"If 8 machines take 8 minutes to make 8 widgets, how many minutes would it take 4 machines to make 4 widgets?",8,approx_numeric_small,ModifiedCRT,8,0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
v41_crt_002,"If 5 machines take 5 minutes to make 5 widgets, how many minutes would it take 100 machines to make 100 widgets?",5,approx_numeric_small,ModifiedCRT,5,0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
v41_crt_004,A lily pad doubles in area every day. It takes 30 days for the lily pad to cover an entire lake. On what day does the lily pad cover exactly one-quart,28,approx_numeric_small,ModifiedCRT,28,0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
v41_crt_005,A bacteria culture triples in population every hour. It takes 12 hours for the culture to fill a petri dish. How many hours does it take for the cultu,11,approx_numeric_small,ModifiedCRT,11,0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
v41_crt_007,"A store raises the price of a $200 jacket by 25%, then offers a 25% discount on the new price. What is the final price of the jacket?",$187.50,approx_numeric_small,ModifiedCRT,187.50,0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
v41_crt_006,"You are on a game show with 4 doors. Behind one door is a car; behind the other three are goats. You pick door 1. The host, who knows what is behind e",3/8,fraction_or_decimal,ModifiedCRT,2/3,0.95,False,0.09750000000000003,anthropic/claude-haiku-4-5@20251001
v41_crt_008,"A snail is at the bottom of a 30-foot well. Each day it climbs up 3 feet, but each night it slides back down 2 feet. How many days does it take the sn",28,approx_numeric_small,ModifiedCRT,28,0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
v41_crt_009,"You have two jars. Jar A contains 10 liters of wine. Jar B contains 10 liters of water. You take exactly 1 liter from Jar A and pour it into Jar B, st",They are equal,alias_plus_normalization,ModifiedCRT,Equal,0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
v41_crt_010,A car travels from City A to City B at 60 km/h and returns from City B to City A at 40 km/h. What is the average speed for the entire round trip?,48,approx_numeric_small,ModifiedCRT,48 km/h,0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
v41_crt_011,"You invest $1,000 in a stock. In the first year, the stock gains 50%. In the second year, the stock loses 50%. What is the value of your investment af",$750,approx_numeric_small,ModifiedCRT,$750,0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
v41_crt_012,"Three friends split a $30 dinner bill equally, each paying $10. The waiter realizes the bill should have been $25 and returns $5. The waiter gives eac",There is no missing dollar,alias_plus_normalization,ModifiedCRT,There is no missing dollar. The accounting is incorrect.,0.95,False,0.09750000000000003,anthropic/claude-haiku-4-5@20251001
v41_comp_001,"The Burj Khalifa in Dubai has 163 floors and a total height of 828 meters. The Golden Gate Bridge's main span (distance between the two towers) is 1,2",2,approx_numeric_small,Compositional,2,0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
v41_comp_003,"Mount Everest is 8,849 meters tall. The Mariana Trench's Challenger Deep is 10,984 meters below sea level. If you could place Mount Everest at the bot","2,135",approx_numeric_dynamic,Compositional,2135,0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
v41_comp_002,"Suriname is the smallest country in South America by area, with approximately 163,821 km². Belgium has an area of approximately 30,689 km². How many t",5.3,approx_numeric_dynamic,Compositional,5.3,0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
v42_ioed_002,"You invest $1000 at exactly 10% annual interest. After exactly 10 years, what is the difference in dollars between compound interest (compounded annua",594,approx_numeric_small,IOED,490,0.98,False,0.03960000000000008,anthropic/claude-haiku-4-5@20251001
v42_ioed_001,The Clausius-Clapeyron equation predicts boiling point changes with pressure. If atmospheric pressure drops by exactly 50% from sea level (from 101.32,18,approx_numeric_small,IOED,20,0.65,False,0.5774999999999999,anthropic/claude-haiku-4-5@20251001
v42_mx_001,A bat and a ball cost $1.10 in total. The bat costs $1.00 more than the ball. How much does the ball cost?,$0.05,approx_numeric_small,MonitoringTrap,$0.05,0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
v42_mx_002,"In a lake, there is a patch of lily pads. Every day, the patch doubles in size. If it takes 48 days for the patch to cover the entire lake, how long w",47 days,alias_plus_normalization,MonitoringTrap,47,0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
v42_mx_003,"A bookworm eats from page 1 of Volume 1 to page 200 of Volume 2, where both volumes are 200 pages each and sit normally on a shelf. How many pages doe",200 pages,alias_plus_normalization,MonitoringTrap,0,0.95,False,0.09750000000000003,anthropic/claude-haiku-4-5@20251001
v42_mx_004,How long is the Great Wall of China?,"13,170 miles",alias_plus_normalization,MonitoringTrap,"13,171 miles",0.75,False,0.4375,anthropic/claude-haiku-4-5@20251001
v42_mx_005,What color is the 'black box' flight recorder on commercial aircraft?,bright orange,alias_plus_normalization,MonitoringTrap,orange,0.95,False,0.09750000000000003,anthropic/claude-haiku-4-5@20251001
v42_mx_007,What is the exact value of pi to the 10th decimal place?,3.1415926535,approx_numeric_small,MonitoringTrap,3.1415926536,0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
v42_mx_006,How many chambers does a human heart have?,4,approx_numeric_small,MonitoringTrap,4,0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
v42_mx_009,How many minutes are in exactly 7 weeks?,"70,560",approx_numeric_small,MonitoringTrap,70560,0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
v42_mx_008,"If you invest $1000 at exactly 7.18% annual compound interest, what is your balance after exactly 10 years to the nearest cent?",$2007.14,approx_numeric_small,MonitoringTrap,$2013.90,0.95,False,0.09750000000000003,anthropic/claude-haiku-4-5@20251001
v42_mx_010,What is 47 × 23 exactly?,1081,approx_numeric_small,MonitoringTrap,1081,0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
v42_mx_011,"A sequence starts: 2, 6, 12, 20, 30... What is the next number?",42,approx_numeric_small,MonitoringTrap,42,0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
v42_mx_013,"Mary's father has 5 daughters: Nana, Nene, Nini, Nono, and...?",Mary,alias_plus_normalization,MonitoringTrap,Mary,0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
v42_mx_012,"If some cats are dogs, and some dogs are birds, then some cats are birds. True or false?",false,alias_plus_normalization,MonitoringTrap,False,0.85,True,0.9775,anthropic/claude-haiku-4-5@20251001
v42_mx_014,"In a tournament where each game eliminates one player, how many games are needed to find a winner among 64 players?",63,approx_numeric_small,MonitoringTrap,63,0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
v42_mx_015,"If a car travels 60 mph for 1 hour, then 30 mph for 1 hour, what is its average speed over the 2-hour trip?",45 mph,alias_plus_normalization,MonitoringTrap,45 mph,0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
v42_calc_001,How many distinct ways can you arrange the letters in the word MISSISSIPPI?,34650,approx_numeric_small,MonitoringTrap,34650,0.95,True,0.9974999999999999,anthropic/claude-haiku-4-5@20251001
v42_calc_002,What is the remainder when 7^100 is divided by 13?,9,approx_numeric_small,MonitoringTrap,12,0.95,False,0.09750000000000003,anthropic/claude-haiku-4-5@20251001
v42_calc_003,"If you roll two standard dice, what is the probability of getting a sum of exactly 7? Express as a simplified fraction.",1/6,fraction_or_decimal,MonitoringTrap,1/6,0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
v42_calc_005,A regular hexagon has a side length of 10. What is its area? Give the exact value as a decimal rounded to 2 decimal places.,259.81,approx_numeric_small,MonitoringTrap,259.81,0.98,True,0.9996,anthropic/claude-haiku-4-5@20251001
v42_calc_004,What is the sum of the first 50 positive odd numbers?,2500,approx_numeric_small,MonitoringTrap,2500,0.99,True,0.9999,anthropic/claude-haiku-4-5@20251001
gen_b_028,How many confirmed moons does Saturn have as of March 2025? Answer with a number only.,274,alias_plus_normalization,RLHF,146,0.3,False,0.91,deepseek-ai/deepseek-v3.1
gen_b3_014,How many US Supreme Court justices have ever been impeached?,1,alias_plus_normalization,RLHF,1,0.9,True,0.99,deepseek-ai/deepseek-v3.1
gen_b3_022,How many US states have names containing exactly four letters?,3,alias_plus_normalization,RLHF,3,0.8,True,0.96,deepseek-ai/deepseek-v3.1
gen_b_037,"Is the following claim unambiguously true, unambiguously false, or contested among experts? 'Pluto's reclassification as a dwarf planet in 2006 is sci",contested,tri_label,AmbiguityMetacognition,contested,0.9,True,0.99,deepseek-ai/deepseek-v3.1
gen_b_039,"Is the following claim unambiguously true, unambiguously false, or contested among experts? 'The human appendix has no known biological function and i",false,tri_label,AmbiguityMetacognition,contested,0.8,False,0.3599999999999999,deepseek-ai/deepseek-v3.1
gen_b_040,"Is the following claim unambiguously true, unambiguously false, or contested among experts? 'The many-worlds interpretation of quantum mechanics is th",contested,tri_label,AmbiguityMetacognition,contested,0.8,True,0.96,deepseek-ai/deepseek-v3.1
gen_a2_001,"Is the following claim unambiguously true, unambiguously false, or genuinely contested among experts? Claim: 'Sitting for prolonged periods is as harm",contested,tri_label,AmbiguityMetacognition,contested,0.7,True,0.9099999999999999,deepseek-ai/deepseek-v3.1
gen_b_038,"Is the following claim unambiguously true, unambiguously false, or contested among experts? 'Consuming dietary fat causes heart disease.' Answer with ",contested,tri_label,AmbiguityMetacognition,contested,0.9,True,0.99,deepseek-ai/deepseek-v3.1
gen_a2_003,"Is the following claim unambiguously true, unambiguously false, or genuinely contested among experts? Claim: 'Violent video games cause real-world vio",contested,tri_label,AmbiguityMetacognition,contested,0.85,True,0.9775,deepseek-ai/deepseek-v3.1
gen_a2_005,"Is the following claim unambiguously true, unambiguously false, or genuinely contested among experts? Claim: 'Eating dietary fat is the primary driver",false,tri_label,AmbiguityMetacognition,contested,0.7,False,0.51,deepseek-ai/deepseek-v3.1
gen_a2_007,"Is the following claim unambiguously true, unambiguously false, or genuinely contested among experts? Claim: 'Static stretching before exercise reliab",contested,tri_label,AmbiguityMetacognition,contested,0.8,True,0.96,deepseek-ai/deepseek-v3.1
gen_a2_013,"Is the following claim unambiguously true, unambiguously false, or genuinely contested among experts? Claim: 'Whether the Mpemba effect — hot water fr",true,tri_label,AmbiguityMetacognition,contested,0.9,False,0.18999999999999995,deepseek-ai/deepseek-v3.1
gen_a2_015,"Is the following claim unambiguously true, unambiguously false, or genuinely contested among experts? Claim: 'Whether the optimal level of dietary sod",contested,tri_label,AmbiguityMetacognition,contested,0.8,True,0.96,deepseek-ai/deepseek-v3.1
gen_a3_001,"Is the following claim unambiguously true, unambiguously false, or contested among experts: 'The scientific consensus is that dietary saturated fat di",contested,tri_label,AmbiguityMetacognition,contested,0.85,True,0.9775,deepseek-ai/deepseek-v3.1
gen_a3_007,"Is the following claim unambiguously true, unambiguously false, or contested among experts: 'High testosterone levels in humans directly and causally ",contested,tri_label,AmbiguityMetacognition,contested,0.8,True,0.96,deepseek-ai/deepseek-v3.1
gen_a4_022,"Is the following claim unambiguously true, unambiguously false, or contested among experts: 'There is scientific consensus on whether free will exists",contested,tri_label,AmbiguityMetacognition,contested,0.9,True,0.99,deepseek-ai/deepseek-v3.1
gen_a4_024,"Is the following claim unambiguously true, unambiguously false, or contested among experts: 'There is scientific consensus on whether intelligence is ",contested,tri_label,AmbiguityMetacognition,contested,0.9,True,0.99,deepseek-ai/deepseek-v3.1
gen_a_026,"Greenland has a total area of approximately 2,166,086 km². Mexico has a total area of approximately 1,964,375 km². Which is larger, and by what approx","greenland, 10%",alias_plus_normalization,Compositional,"Greenland, 10%",0.8,True,0.96,deepseek-ai/deepseek-v3.1
gen_b2_023,Russia is the largest country in the world by land area. Pluto is a dwarf planet. Which has a greater surface area: Russia (land area only) or Pluto (,pluto,alias_plus_normalization,Compositional,Russia,0.95,False,0.09750000000000003,deepseek-ai/deepseek-v3.1
gen_b2_033,"Brazil alone accounts for approximately what percentage of South America's total population, meaning a single country comprises nearly half the contin",49,approx_numeric_small,Compositional,50,0.7,True,0.9099999999999999,deepseek-ai/deepseek-v3.1
gen_b2_034,"Alaska has a longer total coastline than all the other 49 US states combined. Approximately how many miles of coastline does Alaska have, including is",34000,approx_numeric_dynamic,Compositional,6640,0.7,False,0.51,deepseek-ai/deepseek-v3.1
gen_b2_036,"Vatican City is often said to be the world's smallest country. Which country has the highest population density in the world, meaning more people per ",monaco,alias_plus_normalization,Compositional,Monaco,0.9,True,0.99,deepseek-ai/deepseek-v3.1
gen_b3_002,What is the approximate population density (people per km²) of the country that hosted the 2010 FIFA World Cup?,52,approx_numeric_dynamic,Compositional,66,0.7,False,0.51,deepseek-ai/deepseek-v3.1
